year,metric,value_krw,original_value,original_unit,basis,audit_note,table_header,evidence_context,company,sector,source_url,report_id,collected_at,section
2024,영업이익,3525000000,"3,525",백만원,연결,,"사업연도 제 14기 (2025년) 제 13기 (2024년 12월말) 제 12기 (2023년 12월말) 회계처리 기준 (K-IFRS) (K-IFRS) (K-IFRS) [유동자산] 111,616 74,720 64,354 현금및현금성자산 52,726 18,716 6,998","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
 
 
 
 
 
 
 
 
 (단위 : 백만원) 
 
 
 
",가온칩스,반도체,https://kind.krx.co.kr/external/2026/03/19/001715/20260319006993/11011.htm,20260319006993,2026-09-13T06:26:26.698287+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,영업이익,4352000000,"4,352",백만원,연결,,"사업연도 제 14기 (2025년) 제 13기 (2024년 12월말) 제 12기 (2023년 12월말) 회계처리 기준 (K-IFRS) (K-IFRS) (K-IFRS) [유동자산] 111,616 74,720 64,354 현금및현금성자산 52,726 18,716 6,998","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
 
 
 
 
 
 
 
 
 (단위 : 백만원) 
 
 
 
",가온칩스,반도체,https://kind.krx.co.kr/external/2026/03/19/001715/20260319006993/11011.htm,20260319006993,2026-09-13T06:26:26.698287+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,매출액,164512000000,"164,512",백만원,연결,,"구 분 제 24기 (25년 12월말) 제 23기 (24년 12월말) 제 22기 (23년 12월말) [유동자산] 135,274 123,943 179,753 ㆍ당좌자산 133,148 120,734 172,694 ㆍ재고자산 2,126 3,209 7,059","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
                                                                                                   (단위: 백만원) 
",에이디테크놀로지,반도체,https://kind.krx.co.kr/external/2026/03/20/001996/20260320006989/11011.htm,20260320006989,2026-09-13T06:27:08.499508+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,매출액,106545000000,"106,545",백만원,연결,,"구 분 제 24기 (25년 12월말) 제 23기 (24년 12월말) 제 22기 (23년 12월말) [유동자산] 135,274 123,943 179,753 ㆍ당좌자산 133,148 120,734 172,694 ㆍ재고자산 2,126 3,209 7,059","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
                                                                                                   (단위: 백만원) 
",에이디테크놀로지,반도체,https://kind.krx.co.kr/external/2026/03/20/001996/20260320006989/11011.htm,20260320006989,2026-09-13T06:27:08.499508+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,매출액,100172000000,"100,172",백만원,연결,,"구 분 제 24기 (25년 12월말) 제 23기 (24년 12월말) 제 22기 (23년 12월말) [유동자산] 135,274 123,943 179,753 ㆍ당좌자산 133,148 120,734 172,694 ㆍ재고자산 2,126 3,209 7,059","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
                                                                                                   (단위: 백만원) 
",에이디테크놀로지,반도체,https://kind.krx.co.kr/external/2026/03/20/001996/20260320006989/11011.htm,20260320006989,2026-09-13T06:27:08.499508+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,영업이익,2853000000,"2,853",백만원,연결,,"구 분 제 24기 (25년 12월말) 제 23기 (24년 12월말) 제 22기 (23년 12월말) [유동자산] 135,274 123,943 179,753 ㆍ당좌자산 133,148 120,734 172,694 ㆍ재고자산 2,126 3,209 7,059","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
                                                                                                   (단위: 백만원) 
",에이디테크놀로지,반도체,https://kind.krx.co.kr/external/2026/03/20/001996/20260320006989/11011.htm,20260320006989,2026-09-13T06:27:08.499508+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,영업이익,-16954000000,"-16,954",백만원,연결,,"구 분 제 24기 (25년 12월말) 제 23기 (24년 12월말) 제 22기 (23년 12월말) [유동자산] 135,274 123,943 179,753 ㆍ당좌자산 133,148 120,734 172,694 ㆍ재고자산 2,126 3,209 7,059","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
                                                                                                   (단위: 백만원) 
",에이디테크놀로지,반도체,https://kind.krx.co.kr/external/2026/03/20/001996/20260320006989/11011.htm,20260320006989,2026-09-13T06:27:08.499508+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,영업이익,-17407000000,"-17,407",백만원,연결,,"구 분 제 24기 (25년 12월말) 제 23기 (24년 12월말) 제 22기 (23년 12월말) [유동자산] 135,274 123,943 179,753 ㆍ당좌자산 133,148 120,734 172,694 ㆍ재고자산 2,126 3,209 7,059","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
                                                                                                   (단위: 백만원) 
",에이디테크놀로지,반도체,https://kind.krx.co.kr/external/2026/03/20/001996/20260320006989/11011.htm,20260320006989,2026-09-13T06:27:08.499508+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,매출액,110999186000,"110,999,186",천원,별도,,"구 분 제19기 (2025년) 제18기 (2024년) 제17기 (2023년) 회계처리 기준 K-IFRS K-IFRS K-IFRS 감사인 (감사의견) 삼정회계법인 (적정) 한울회계법인 (적정) 한울회계법인 (적정) [유동자산] 40,586,421 26,469,625 34,333,962","
 1. 요약재무정보 
 
 요약 재무제표(K-IFRS 기준) 
 
 
 
 
 
 
 (단위: 천원) 
 
 
 
 연결재무제표 절: 해당사항 없습니다. 3. 연결재무제표 주석 해당사항 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 19 기          2025.12.31 현재 제 18 기          2024.12.31 현재 제 17 기          2023.12.31 현재 (단위 : 원) 제 19 기 제 18 기 제 17 기 자산",에이팩트,반도체,https://kind.krx.co.kr/external/2026/03/23/002053/20260323008582/11011.htm,20260323008582,2026-09-13T06:31:25.118129+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,매출액,86722561000,"86,722,561",천원,별도,,"구 분 제19기 (2025년) 제18기 (2024년) 제17기 (2023년) 회계처리 기준 K-IFRS K-IFRS K-IFRS 감사인 (감사의견) 삼정회계법인 (적정) 한울회계법인 (적정) 한울회계법인 (적정) [유동자산] 40,586,421 26,469,625 34,333,962","
 1. 요약재무정보 
 
 요약 재무제표(K-IFRS 기준) 
 
 
 
 
 
 
 (단위: 천원) 
 
 
 
 연결재무제표 절: 해당사항 없습니다. 3. 연결재무제표 주석 해당사항 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 19 기          2025.12.31 현재 제 18 기          2024.12.31 현재 제 17 기          2023.12.31 현재 (단위 : 원) 제 19 기 제 18 기 제 17 기 자산",에이팩트,반도체,https://kind.krx.co.kr/external/2026/03/23/002053/20260323008582/11011.htm,20260323008582,2026-09-13T06:31:25.118129+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,매출액,93742317000,"93,742,317",천원,별도,,"구 분 제19기 (2025년) 제18기 (2024년) 제17기 (2023년) 회계처리 기준 K-IFRS K-IFRS K-IFRS 감사인 (감사의견) 삼정회계법인 (적정) 한울회계법인 (적정) 한울회계법인 (적정) [유동자산] 40,586,421 26,469,625 34,333,962","
 1. 요약재무정보 
 
 요약 재무제표(K-IFRS 기준) 
 
 
 
 
 
 
 (단위: 천원) 
 
 
 
 연결재무제표 절: 해당사항 없습니다. 3. 연결재무제표 주석 해당사항 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 19 기          2025.12.31 현재 제 18 기          2024.12.31 현재 제 17 기          2023.12.31 현재 (단위 : 원) 제 19 기 제 18 기 제 17 기 자산",에이팩트,반도체,https://kind.krx.co.kr/external/2026/03/23/002053/20260323008582/11011.htm,20260323008582,2026-09-13T06:31:25.118129+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,영업이익,5267413000,"5,267,413",천원,별도,,"구 분 제19기 (2025년) 제18기 (2024년) 제17기 (2023년) 회계처리 기준 K-IFRS K-IFRS K-IFRS 감사인 (감사의견) 삼정회계법인 (적정) 한울회계법인 (적정) 한울회계법인 (적정) [유동자산] 40,586,421 26,469,625 34,333,962","
 1. 요약재무정보 
 
 요약 재무제표(K-IFRS 기준) 
 
 
 
 
 
 
 (단위: 천원) 
 
 
 
 연결재무제표 절: 해당사항 없습니다. 3. 연결재무제표 주석 해당사항 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 19 기          2025.12.31 현재 제 18 기          2024.12.31 현재 제 17 기          2023.12.31 현재 (단위 : 원) 제 19 기 제 18 기 제 17 기 자산",에이팩트,반도체,https://kind.krx.co.kr/external/2026/03/23/002053/20260323008582/11011.htm,20260323008582,2026-09-13T06:31:25.118129+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,영업이익,-21532802000,"(21,532,802)",천원,별도,,"구 분 제19기 (2025년) 제18기 (2024년) 제17기 (2023년) 회계처리 기준 K-IFRS K-IFRS K-IFRS 감사인 (감사의견) 삼정회계법인 (적정) 한울회계법인 (적정) 한울회계법인 (적정) [유동자산] 40,586,421 26,469,625 34,333,962","
 1. 요약재무정보 
 
 요약 재무제표(K-IFRS 기준) 
 
 
 
 
 
 
 (단위: 천원) 
 
 
 
 연결재무제표 절: 해당사항 없습니다. 3. 연결재무제표 주석 해당사항 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 19 기          2025.12.31 현재 제 18 기          2024.12.31 현재 제 17 기          2023.12.31 현재 (단위 : 원) 제 19 기 제 18 기 제 17 기 자산",에이팩트,반도체,https://kind.krx.co.kr/external/2026/03/23/002053/20260323008582/11011.htm,20260323008582,2026-09-13T06:31:25.118129+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,영업이익,-22880495000,"(22,880,495)",천원,별도,,"구 분 제19기 (2025년) 제18기 (2024년) 제17기 (2023년) 회계처리 기준 K-IFRS K-IFRS K-IFRS 감사인 (감사의견) 삼정회계법인 (적정) 한울회계법인 (적정) 한울회계법인 (적정) [유동자산] 40,586,421 26,469,625 34,333,962","
 1. 요약재무정보 
 
 요약 재무제표(K-IFRS 기준) 
 
 
 
 
 
 
 (단위: 천원) 
 
 
 
 연결재무제표 절: 해당사항 없습니다. 3. 연결재무제표 주석 해당사항 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 19 기          2025.12.31 현재 제 18 기          2024.12.31 현재 제 17 기          2023.12.31 현재 (단위 : 원) 제 19 기 제 18 기 제 17 기 자산",에이팩트,반도체,https://kind.krx.co.kr/external/2026/03/23/002053/20260323008582/11011.htm,20260323008582,2026-09-13T06:31:25.118129+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,매출액,103047000000,"103,047",백만원,연결,,"(단위 :  백만원) 구 분 제63기 제62기 제61기 (2025년 12월말) (2024년 12월말) (2023년 12월말) [유동자산] 34,375 27,615 49,483","
 1. 요약재무정보 
 
 가. 요약 연결재무정보 
",시그네틱스,반도체,https://kind.krx.co.kr/external/2026/03/19/000876/20260319003819/11011.htm,20260319003819,2026-09-13T06:31:25.119897+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,매출액,118151000000,"118,151",백만원,연결,,"(단위 :  백만원) 구 분 제63기 제62기 제61기 (2025년 12월말) (2024년 12월말) (2023년 12월말) [유동자산] 34,375 27,615 49,483","
 1. 요약재무정보 
 
 가. 요약 연결재무정보 
",시그네틱스,반도체,https://kind.krx.co.kr/external/2026/03/19/000876/20260319003819/11011.htm,20260319003819,2026-09-13T06:31:25.119897+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,매출액,185485000000,"185,485",백만원,연결,,"(단위 :  백만원) 구 분 제63기 제62기 제61기 (2025년 12월말) (2024년 12월말) (2023년 12월말) [유동자산] 34,375 27,615 49,483","
 1. 요약재무정보 
 
 가. 요약 연결재무정보 
",시그네틱스,반도체,https://kind.krx.co.kr/external/2026/03/19/000876/20260319003819/11011.htm,20260319003819,2026-09-13T06:31:25.119897+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,영업이익,-23832000000,"-23,832",백만원,연결,,"(단위 :  백만원) 구 분 제63기 제62기 제61기 (2025년 12월말) (2024년 12월말) (2023년 12월말) [유동자산] 34,375 27,615 49,483","
 1. 요약재무정보 
 
 가. 요약 연결재무정보 
",시그네틱스,반도체,https://kind.krx.co.kr/external/2026/03/19/000876/20260319003819/11011.htm,20260319003819,2026-09-13T06:31:25.119897+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,영업이익,-25834000000,"-25,834",백만원,연결,,"(단위 :  백만원) 구 분 제63기 제62기 제61기 (2025년 12월말) (2024년 12월말) (2023년 12월말) [유동자산] 34,375 27,615 49,483","
 1. 요약재무정보 
 
 가. 요약 연결재무정보 
",시그네틱스,반도체,https://kind.krx.co.kr/external/2026/03/19/000876/20260319003819/11011.htm,20260319003819,2026-09-13T06:31:25.119897+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,영업이익,-14999000000,"-14,999",백만원,연결,,"(단위 :  백만원) 구 분 제63기 제62기 제61기 (2025년 12월말) (2024년 12월말) (2023년 12월말) [유동자산] 34,375 27,615 49,483","
 1. 요약재무정보 
 
 가. 요약 연결재무정보 
",시그네틱스,반도체,https://kind.krx.co.kr/external/2026/03/19/000876/20260319003819/11011.htm,20260319003819,2026-09-13T06:31:25.119897+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,매출액,13929868000000,"13,929,868",백만원,연결,,"구 분 제 41 기 (2025년 12월말) 제 40 기 (2024년 12월말) 제 39 기 (2023년 12월말) [유동자산] 9,405,729 9,003,787 8,160,301 ㆍ현금및현금성자산 1,558,981 1,668,766 1,787,695 ㆍ단기금융상품 4,821,251 4,355,282 3,703,537","
 1. 요약재무정보 
 
 가. 요약 연결재무정보 *삼성에스디에스 주식회사와 그 종속회사  
 
 
 
 
 
 
 
 (단위 : 백만원) 
 
 
 
",삼성SDS,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/10/001757/20260310003888/11011.htm,20260310003888,2026-09-13T06:43:56.294552+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,매출액,13828232000000,"13,828,232",백만원,연결,,"구 분 제 41 기 (2025년 12월말) 제 40 기 (2024년 12월말) 제 39 기 (2023년 12월말) [유동자산] 9,405,729 9,003,787 8,160,301 ㆍ현금및현금성자산 1,558,981 1,668,766 1,787,695 ㆍ단기금융상품 4,821,251 4,355,282 3,703,537","
 1. 요약재무정보 
 
 가. 요약 연결재무정보 *삼성에스디에스 주식회사와 그 종속회사  
 
 
 
 
 
 
 
 (단위 : 백만원) 
 
 
 
",삼성SDS,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/10/001757/20260310003888/11011.htm,20260310003888,2026-09-13T06:43:56.294552+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,매출액,13276844000000,"13,276,844",백만원,연결,,"구 분 제 41 기 (2025년 12월말) 제 40 기 (2024년 12월말) 제 39 기 (2023년 12월말) [유동자산] 9,405,729 9,003,787 8,160,301 ㆍ현금및현금성자산 1,558,981 1,668,766 1,787,695 ㆍ단기금융상품 4,821,251 4,355,282 3,703,537","
 1. 요약재무정보 
 
 가. 요약 연결재무정보 *삼성에스디에스 주식회사와 그 종속회사  
 
 
 
 
 
 
 
 (단위 : 백만원) 
 
 
 
",삼성SDS,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/10/001757/20260310003888/11011.htm,20260310003888,2026-09-13T06:43:56.294552+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,영업이익,957103000000,"957,103",백만원,연결,,"구 분 제 41 기 (2025년 12월말) 제 40 기 (2024년 12월말) 제 39 기 (2023년 12월말) [유동자산] 9,405,729 9,003,787 8,160,301 ㆍ현금및현금성자산 1,558,981 1,668,766 1,787,695 ㆍ단기금융상품 4,821,251 4,355,282 3,703,537","
 1. 요약재무정보 
 
 가. 요약 연결재무정보 *삼성에스디에스 주식회사와 그 종속회사  
 
 
 
 
 
 
 
 (단위 : 백만원) 
 
 
 
",삼성SDS,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/10/001757/20260310003888/11011.htm,20260310003888,2026-09-13T06:43:56.294552+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,영업이익,911097000000,"911,097",백만원,연결,,"구 분 제 41 기 (2025년 12월말) 제 40 기 (2024년 12월말) 제 39 기 (2023년 12월말) [유동자산] 9,405,729 9,003,787 8,160,301 ㆍ현금및현금성자산 1,558,981 1,668,766 1,787,695 ㆍ단기금융상품 4,821,251 4,355,282 3,703,537","
 1. 요약재무정보 
 
 가. 요약 연결재무정보 *삼성에스디에스 주식회사와 그 종속회사  
 
 
 
 
 
 
 
 (단위 : 백만원) 
 
 
 
",삼성SDS,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/10/001757/20260310003888/11011.htm,20260310003888,2026-09-13T06:43:56.294552+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,영업이익,808231000000,"808,231",백만원,연결,,"구 분 제 41 기 (2025년 12월말) 제 40 기 (2024년 12월말) 제 39 기 (2023년 12월말) [유동자산] 9,405,729 9,003,787 8,160,301 ㆍ현금및현금성자산 1,558,981 1,668,766 1,787,695 ㆍ단기금융상품 4,821,251 4,355,282 3,703,537","
 1. 요약재무정보 
 
 가. 요약 연결재무정보 *삼성에스디에스 주식회사와 그 종속회사  
 
 
 
 
 
 
 
 (단위 : 백만원) 
 
 
 
",삼성SDS,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/10/001757/20260310003888/11011.htm,20260310003888,2026-09-13T06:43:56.294552+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,매출액,8085475740,"8,085,475,740",원,연결,,"구분 제25기 제24기 [유동자산] 5,686,700,033 1,034,078,506 당좌자산 5,310,567,502 976,205,913 재고자산 376,132,531 57,872,593","
 1. 요약재무정보 
 
 (1) 요약연결재무정보 
 
 
 
 
 
 
 
 
 (단위: 원) 
 
 
 
",틸론,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/23/002305/20260323009693/11011.htm,20260323009693,2026-09-13T06:43:55.356475+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,매출액,7664284649,"7,664,284,649",원,연결,,"구분 제25기 제24기 [유동자산] 5,686,700,033 1,034,078,506 당좌자산 5,310,567,502 976,205,913 재고자산 376,132,531 57,872,593","
 1. 요약재무정보 
 
 (1) 요약연결재무정보 
 
 
 
 
 
 
 
 
 (단위: 원) 
 
 
 
",틸론,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/23/002305/20260323009693/11011.htm,20260323009693,2026-09-13T06:43:55.356475+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,영업이익,-600401522,"(600,401,522)",원,연결,,"구분 제25기 제24기 [유동자산] 5,686,700,033 1,034,078,506 당좌자산 5,310,567,502 976,205,913 재고자산 376,132,531 57,872,593","
 1. 요약재무정보 
 
 (1) 요약연결재무정보 
 
 
 
 
 
 
 
 
 (단위: 원) 
 
 
 
",틸론,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/23/002305/20260323009693/11011.htm,20260323009693,2026-09-13T06:43:55.356475+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,영업이익,-296460759,"(296,460,759)",원,연결,,"구분 제25기 제24기 [유동자산] 5,686,700,033 1,034,078,506 당좌자산 5,310,567,502 976,205,913 재고자산 376,132,531 57,872,593","
 1. 요약재무정보 
 
 (1) 요약연결재무정보 
 
 
 
 
 
 
 
 
 (단위: 원) 
 
 
 
",틸론,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/23/002305/20260323009693/11011.htm,20260323009693,2026-09-13T06:43:55.356475+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,매출액,572026600945,"572,026,600,945",원,연결,,"구 분 제 45 기 (당기) 제 44 기 (전기) 제 43 기 (전전기) (2025년 12월말) (2024년 12월말) (2023년 12월말) [유동자산] 195,416,435,502 178,460,103,663 150,205,047,035 ㆍ현금및현금성자산 84,763,377,195 67,902,237,642 62,171,179,099","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
 
 
 
 
 
 
 ( 단위 : 원) 
 
 
 
",아이티센엔텍,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/18/002340/20260318010956/11011.htm,20260318010956,2026-09-13T06:43:56.100170+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,매출액,441775895300,"441,775,895,300",원,연결,,"구 분 제 45 기 (당기) 제 44 기 (전기) 제 43 기 (전전기) (2025년 12월말) (2024년 12월말) (2023년 12월말) [유동자산] 195,416,435,502 178,460,103,663 150,205,047,035 ㆍ현금및현금성자산 84,763,377,195 67,902,237,642 62,171,179,099","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
 
 
 
 
 
 
 ( 단위 : 원) 
 
 
 
",아이티센엔텍,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/18/002340/20260318010956/11011.htm,20260318010956,2026-09-13T06:43:56.100170+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,매출액,392451834235,"392,451,834,235",원,연결,,"구 분 제 45 기 (당기) 제 44 기 (전기) 제 43 기 (전전기) (2025년 12월말) (2024년 12월말) (2023년 12월말) [유동자산] 195,416,435,502 178,460,103,663 150,205,047,035 ㆍ현금및현금성자산 84,763,377,195 67,902,237,642 62,171,179,099","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
 
 
 
 
 
 
 ( 단위 : 원) 
 
 
 
",아이티센엔텍,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/18/002340/20260318010956/11011.htm,20260318010956,2026-09-13T06:43:56.100170+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,영업이익,20871338299,"20,871,338,299",원,연결,,"구 분 제 45 기 (당기) 제 44 기 (전기) 제 43 기 (전전기) (2025년 12월말) (2024년 12월말) (2023년 12월말) [유동자산] 195,416,435,502 178,460,103,663 150,205,047,035 ㆍ현금및현금성자산 84,763,377,195 67,902,237,642 62,171,179,099","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
 
 
 
 
 
 
 ( 단위 : 원) 
 
 
 
",아이티센엔텍,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/18/002340/20260318010956/11011.htm,20260318010956,2026-09-13T06:43:56.100170+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,영업이익,9437606751,"9,437,606,751",원,연결,,"구 분 제 45 기 (당기) 제 44 기 (전기) 제 43 기 (전전기) (2025년 12월말) (2024년 12월말) (2023년 12월말) [유동자산] 195,416,435,502 178,460,103,663 150,205,047,035 ㆍ현금및현금성자산 84,763,377,195 67,902,237,642 62,171,179,099","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
 
 
 
 
 
 
 ( 단위 : 원) 
 
 
 
",아이티센엔텍,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/18/002340/20260318010956/11011.htm,20260318010956,2026-09-13T06:43:56.100170+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,영업이익,8408970900,"8,408,970,900",원,연결,,"구 분 제 45 기 (당기) 제 44 기 (전기) 제 43 기 (전전기) (2025년 12월말) (2024년 12월말) (2023년 12월말) [유동자산] 195,416,435,502 178,460,103,663 150,205,047,035 ㆍ현금및현금성자산 84,763,377,195 67,902,237,642 62,171,179,099","
 1. 요약재무정보 
 
 가. 요약연결재무정보 
 
 
 
 
 
 
 ( 단위 : 원) 
 
 
 
",아이티센엔텍,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/18/002340/20260318010956/11011.htm,20260318010956,2026-09-13T06:43:56.100170+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,매출액,465019000000,"465,019",백만원,연결,,"구 분 제13기 (2025.12.31) 제12기 (2024.12.31) 제11기 (2023.12.31) 자 산 [유동자산] 941,159 1,069,084 1,020,760 ㆍ당좌자산 894,463 665,246 806,777","
 
 1. 요약재무정보 
 
 가. 요약 연결 재무정보 
 
 
 
 
 
 
 (단위: 백만원) 
 
 
 
",카카오게임즈,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/18/002425/20260318011299/11011.htm,20260318011299,2026-09-13T06:45:36.987660+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,매출액,627227000000,"627,227",백만원,연결,,"구 분 제13기 (2025.12.31) 제12기 (2024.12.31) 제11기 (2023.12.31) 자 산 [유동자산] 941,159 1,069,084 1,020,760 ㆍ당좌자산 894,463 665,246 806,777","
 
 1. 요약재무정보 
 
 가. 요약 연결 재무정보 
 
 
 
 
 
 
 (단위: 백만원) 
 
 
 
",카카오게임즈,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/18/002425/20260318011299/11011.htm,20260318011299,2026-09-13T06:45:36.987660+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,매출액,725821000000,"725,821",백만원,연결,,"구 분 제13기 (2025.12.31) 제12기 (2024.12.31) 제11기 (2023.12.31) 자 산 [유동자산] 941,159 1,069,084 1,020,760 ㆍ당좌자산 894,463 665,246 806,777","
 
 1. 요약재무정보 
 
 가. 요약 연결 재무정보 
 
 
 
 
 
 
 (단위: 백만원) 
 
 
 
",카카오게임즈,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/18/002425/20260318011299/11011.htm,20260318011299,2026-09-13T06:45:36.987660+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,영업이익,-39591000000,"(39,591)",백만원,연결,,"구 분 제13기 (2025.12.31) 제12기 (2024.12.31) 제11기 (2023.12.31) 자 산 [유동자산] 941,159 1,069,084 1,020,760 ㆍ당좌자산 894,463 665,246 806,777","
 
 1. 요약재무정보 
 
 가. 요약 연결 재무정보 
 
 
 
 
 
 
 (단위: 백만원) 
 
 
 
",카카오게임즈,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/18/002425/20260318011299/11011.htm,20260318011299,2026-09-13T06:45:36.987660+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,영업이익,19149000000,"19,149",백만원,연결,,"구 분 제13기 (2025.12.31) 제12기 (2024.12.31) 제11기 (2023.12.31) 자 산 [유동자산] 941,159 1,069,084 1,020,760 ㆍ당좌자산 894,463 665,246 806,777","
 
 1. 요약재무정보 
 
 가. 요약 연결 재무정보 
 
 
 
 
 
 
 (단위: 백만원) 
 
 
 
",카카오게임즈,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/18/002425/20260318011299/11011.htm,20260318011299,2026-09-13T06:45:36.987660+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,영업이익,75389000000,"75,389",백만원,연결,,"구 분 제13기 (2025.12.31) 제12기 (2024.12.31) 제11기 (2023.12.31) 자 산 [유동자산] 941,159 1,069,084 1,020,760 ㆍ당좌자산 894,463 665,246 806,777","
 
 1. 요약재무정보 
 
 가. 요약 연결 재무정보 
 
 
 
 
 
 
 (단위: 백만원) 
 
 
 
",카카오게임즈,IT·플랫폼·게임,https://kind.krx.co.kr/external/2026/03/18/002425/20260318011299/11011.htm,20260318011299,2026-09-13T06:45:36.987660+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,매출액,232116354000,"232,116,354",천원,별도,,"구             분 제16기 제15기 제14기 매출액 232,116,354 218,567,206 198,227,865 영업이익 13,666,240 12,640,986 10,381,323 법인세비용차감전순이익 13,635,981 21,120,820 14,393,147","[이익잉여금] 
 121,089,430 
 107,603,955 
 91,222,807 
 
 
 자      본      총      계 
 137,559,405 
 124,078,772 
 107,788,387 
 
 
 부  채  및  자  본  총  계 
 224,367,055 
 217,010,318 
 176,186,078 
 
 
 
 
 나. 요약 포괄손익계산서 (기준일 :   2025년 12월 31일)                                                           (단위 : 천원) 
 연결재무제표 절: 해당사항 없습니다. 3. 연결재무제표 주석 해당사항 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 16 기          2025.12.31 현재 제 15 기          2024.12.31 현재 제 14 기          2023.12.31 현재 (단위 : 원) 제 16 기 제 15 기 제 14 기 자산",네오오토,자동차·부품,https://kind.krx.co.kr/external/2026/03/19/001976/20260319008242/11011.htm,20260319008242,2026-09-13T06:43:56.122987+00:00,III. 재무에 관한 사항 / 요약재무정보
